#tstp   Ax    Ay
659  -3.39276  -2.75969
660  -3.38833  -2.77019
661  -3.3838  -2.78063
662  -3.37919  -2.79102
663  -3.37448  -2.80135
664  -3.36969  -2.81163
665  -3.3648  -2.82185
666  -3.35983  -2.83201
667  -3.35476  -2.84212
668  -3.34961  -2.85217
669  -3.34437  -2.86216
670  -3.33904  -2.87209
671  -3.33362  -2.88196
672  -3.32812  -2.89177
673  -3.32253  -2.90152
674  -3.31685  -2.9112
675  -3.31108  -2.92083
676  -3.30523  -2.93039
677  -3.29929  -2.93989
678  -3.29327  -2.94932
679  -3.28716  -2.9587
680  -3.28097  -2.968
681  -3.27469  -2.97724
682  -3.26833  -2.98641
683  -3.26188  -2.99552
684  -3.25535  -3.00456
685  -3.24874  -3.01353
686  -3.24204  -3.02243
687  -3.23527  -3.03126
688  -3.22841  -3.04003
689  -3.22147  -3.04872
690  -3.21444  -3.05734
691  -3.20734  -3.06589
692  -3.20016  -3.07437
693  -3.19289  -3.08278
694  -3.18555  -3.09111
695  -3.17813  -3.09937
696  -3.17063  -3.10756
697  -3.16305  -3.11567
698  -3.15539  -3.12371
699  -3.14766  -3.13167
700  -3.13985  -3.13956
701  -3.13985  -3.13956
702  -3.13985  -3.13956
703  -3.13985  -3.13956
704  -3.13985  -3.13956
705  -3.13985  -3.13956
706  -3.13985  -3.13956
707  -3.13985  -3.13956
708  -3.13985  -3.13956
709  -3.13985  -3.13956
710  -3.13985  -3.13956
711  -3.13985  -3.13956
712  -3.13985  -3.13956
713  -3.13985  -3.13956
714  -3.13985  -3.13956
715  -3.13985  -3.13956
716  -3.13985  -3.13956
717  -3.13985  -3.13956
718  -3.13985  -3.13956
719  -3.13985  -3.13956
720  -3.13985  -3.13956
721  -3.13985  -3.13956
722  -3.13985  -3.13956
723  -3.13985  -3.13956
724  -3.13985  -3.13956
725  -3.13985  -3.13956
726  -3.13985  -3.13956
727  -3.13985  -3.13956
728  -3.13985  -3.13956
729  -3.13985  -3.13956
730  -3.13985  -3.13956
731  -3.13985  -3.13956
732  -3.13985  -3.13956
733  -3.13985  -3.13956
734  -3.13985  -3.13956
735  -3.13985  -3.13956
736  -3.13985  -3.13956
737  -3.13985  -3.13956
738  -3.13985  -3.13956
739  -3.13985  -3.13956
740  -3.13985  -3.13956
741  -3.13985  -3.13956
742  -3.13985  -3.13956
743  -3.13985  -3.13956
744  -3.13985  -3.13956
745  -3.13985  -3.13956
746  -3.13985  -3.13956
747  -3.13985  -3.13956
748  -3.13985  -3.13956
749  -3.13985  -3.13956
750  -3.13985  -3.13956
751  -3.13985  -3.13956
752  -3.13985  -3.13956
753  -3.13985  -3.13956
754  -3.13985  -3.13956
755  -3.13985  -3.13956
756  -3.13985  -3.13956
757  -3.13985  -3.13956
758  -3.13985  -3.13956
759  -3.13985  -3.13956
760  -3.13985  -3.13956
761  -3.13985  -3.13956
762  -3.13985  -3.13956
763  -3.13985  -3.13956
764  -3.13985  -3.13956
765  -3.13985  -3.13956
766  -3.13985  -3.13956
767  -3.13985  -3.13956
768  -3.13985  -3.13956
769  -3.13985  -3.13956
770  -3.13985  -3.13956
771  -3.13985  -3.13956
772  -3.13985  -3.13956
773  -3.13985  -3.13956
774  -3.13985  -3.13956
775  -3.13985  -3.13956
776  -3.13985  -3.13956
777  -3.13985  -3.13956
778  -3.13985  -3.13956
779  -3.13985  -3.13956
780  -3.13985  -3.13956
781  -3.13985  -3.13956
782  -3.13985  -3.13956
783  -3.13985  -3.13956
784  -3.13985  -3.13956
785  -3.13985  -3.13956
786  -3.13985  -3.13956
787  -3.13985  -3.13956
788  -3.13985  -3.13956
789  -3.13985  -3.13956
790  -3.13985  -3.13956
791  -3.13985  -3.13956
792  -3.13985  -3.13956
793  -3.13985  -3.13956
794  -3.13985  -3.13956
795  -3.13985  -3.13956
796  -3.13985  -3.13956
797  -3.13985  -3.13956
798  -3.13985  -3.13956
799  -3.13985  -3.13956
800  -3.13985  -3.13956
801  -3.13985  -3.13956
802  -3.13985  -3.13956
803  -3.13985  -3.13956
804  -3.13985  -3.13956
805  -3.13985  -3.13956
806  -3.13985  -3.13956
807  -3.13985  -3.13956
808  -3.13985  -3.13956
809  -3.13985  -3.13956
810  -3.13985  -3.13956
811  -3.13985  -3.13956
812  -3.13985  -3.13956
813  -3.13985  -3.13956
814  -3.13985  -3.13956
815  -3.13985  -3.13956
816  -3.13985  -3.13956
817  -3.13985  -3.13956
818  -3.13985  -3.13956
819  -3.13985  -3.13956
820  -3.13985  -3.13956
821  -3.13985  -3.13956
822  -3.13985  -3.13956
823  -3.13985  -3.13956
824  -3.13985  -3.13956
825  -3.13985  -3.13956
826  -3.13985  -3.13956
827  -3.13985  -3.13956
828  -3.13985  -3.13956
829  -3.13985  -3.13956
